"id";"uri";"nomParlamentar";"cargo";"siglaUf";"municipio";"anoInicio";"anoFim";"siglaPartidoEleicao";"uriPartidoEleicao"
"131775";"https://dadosabertos.camara.leg.br/api/v2/deputados/131775";"NABOR JÚNIOR";"Governador(a)";"AC";"";"1983";"1986";"";""
"131775";"https://dadosabertos.camara.leg.br/api/v2/deputados/131775";"NABOR JÚNIOR";"Senador(a)";"AC";"";"1987";"1995";"";""
"131777";"https://dadosabertos.camara.leg.br/api/v2/deputados/131777";"NEREU GUIDI";"Vereador(a)";"";"";"";"";"";""
"131778";"https://dadosabertos.camara.leg.br/api/v2/deputados/131778";"NIVALDO KRÜGER";"Deputado(a) Estadual";"PR";"";"";"";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131778";"https://dadosabertos.camara.leg.br/api/v2/deputados/131778";"NIVALDO KRÜGER";"Prefeito(a)";"";"";"";"";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131778";"https://dadosabertos.camara.leg.br/api/v2/deputados/131778";"NIVALDO KRÜGER";"Vereador(a)";"";"";"";"";"PRP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36824"
"131779";"https://dadosabertos.camara.leg.br/api/v2/deputados/131779";"OCTÁVIO TORRECILLA";"Vereador(a)";"";"";"";"";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131780";"https://dadosabertos.camara.leg.br/api/v2/deputados/131780";"ODACIR SOARES";"Prefeito(a)";"";"";"1970";"";"";""
"131780";"https://dadosabertos.camara.leg.br/api/v2/deputados/131780";"ODACIR SOARES";"Prefeito(a)";"";"";"1975";"";"";""
"131780";"https://dadosabertos.camara.leg.br/api/v2/deputados/131780";"ODACIR SOARES";"Senador(a)";"RO";"";"1987";"";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790"
"131781";"https://dadosabertos.camara.leg.br/api/v2/deputados/131781";"OSWALDO LIMA";"Vereador(a)";"";"";"";"";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131784";"https://dadosabertos.camara.leg.br/api/v2/deputados/131784";"PAULO TORRES";"Governador(a)";"";"";"";"";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809"
"131784";"https://dadosabertos.camara.leg.br/api/v2/deputados/131784";"PAULO TORRES";"Governador(a)";"AC";"";"";"";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809"
"131784";"https://dadosabertos.camara.leg.br/api/v2/deputados/131784";"PAULO TORRES";"Prefeito(a)";"";"";"";"";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809"
"131784";"https://dadosabertos.camara.leg.br/api/v2/deputados/131784";"PAULO TORRES";"Senador(a)";"RJ";"";"";"";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809"
"131785";"https://dadosabertos.camara.leg.br/api/v2/deputados/131785";"PAULO FERRAZ";"Deputado(a) Estadual";"PI";"";"1955";"1959";"PSP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36840"
"131785";"https://dadosabertos.camara.leg.br/api/v2/deputados/131785";"PAULO FERRAZ";"Deputado(a) Estadual";"PI";"";"1959";"1963";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"131785";"https://dadosabertos.camara.leg.br/api/v2/deputados/131785";"PAULO FERRAZ";"Deputado(a) Estadual";"PI";"";"1963";"1967";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"131786";"https://dadosabertos.camara.leg.br/api/v2/deputados/131786";"PEDRO FARIA";"Deputado(a) Estadual";"GB";"";"";"";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834"
"131786";"https://dadosabertos.camara.leg.br/api/v2/deputados/131786";"PEDRO FARIA";"Vereador(a)";"GB";"";"1955";"";"PST";"https://dadosabertos.camara.leg.br/api/v2/partidos/36842"
"131788";"https://dadosabertos.camara.leg.br/api/v2/deputados/131788";"PEDRO IVO";"Deputado(a) Estadual";"SC";"";"1967";"1971";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131788";"https://dadosabertos.camara.leg.br/api/v2/deputados/131788";"PEDRO IVO";"Prefeito(a)";"SC";"";"1973";"1977";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131788";"https://dadosabertos.camara.leg.br/api/v2/deputados/131788";"PEDRO IVO";"Governador(a)";"SC";"";"1987";"";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"131790";"https://dadosabertos.camara.leg.br/api/v2/deputados/131790";"PEDRO LUCENA";"Deputado(a) Estadual";"RN";"";"1963";"1967";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131790";"https://dadosabertos.camara.leg.br/api/v2/deputados/131790";"PEDRO LUCENA";"Deputado(a) Estadual";"RN";"";"1967";"1971";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131792";"https://dadosabertos.camara.leg.br/api/v2/deputados/131792";"RAFAEL FARACO";"Governador(a)";"AM";"";"";"";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"131792";"https://dadosabertos.camara.leg.br/api/v2/deputados/131792";"RAFAEL FARACO";"Vice-Governador(a)";"AM";"";"";"";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"131792";"https://dadosabertos.camara.leg.br/api/v2/deputados/131792";"RAFAEL FARACO";"Vereador(a)";"";"";"1956";"1960";"";""
"131792";"https://dadosabertos.camara.leg.br/api/v2/deputados/131792";"RAFAEL FARACO";"Deputado(a) Estadual";"";"";"1967";"1971";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"131794";"https://dadosabertos.camara.leg.br/api/v2/deputados/131794";"RAYMUNDO DINIZ";"Vereador(a)";"SE";"";"";"";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"131796";"https://dadosabertos.camara.leg.br/api/v2/deputados/131796";"ROBERTO GALVANI";"Deputado(a) Estadual";"";"";"1966";"1971";"";""
"131799";"https://dadosabertos.camara.leg.br/api/v2/deputados/131799";"ROQUE ARAS";"Vereador(a)";"BA";"Feira de Santana";"1970";"1974";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131799";"https://dadosabertos.camara.leg.br/api/v2/deputados/131799";"ROQUE ARAS";"Deputado(a) Estadual";"BA";"";"1975";"";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131800";"https://dadosabertos.camara.leg.br/api/v2/deputados/131800";"RUBEM DOURADO";"Deputado(a) Estadual";"RJ";"";"";"";"";""
"131801";"https://dadosabertos.camara.leg.br/api/v2/deputados/131801";"RUY SILVA";"Deputado(a) Estadual";"SP";"";"";"";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"131801";"https://dadosabertos.camara.leg.br/api/v2/deputados/131801";"RUY SILVA";"Prefeito(a)";"";"";"";"";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"131804";"https://dadosabertos.camara.leg.br/api/v2/deputados/131804";"CARDOSO DE ALMEIDA";"Vereador(a)";"PR";"";"1955";"";"";""
"131805";"https://dadosabertos.camara.leg.br/api/v2/deputados/131805";"SÍLVIO LOPES";"Vereador(a)";"";"";"1947";"1950";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834"
"131805";"https://dadosabertos.camara.leg.br/api/v2/deputados/131805";"SÍLVIO LOPES";"Prefeito(a)";"";"";"1957";"1961";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834"
"131805";"https://dadosabertos.camara.leg.br/api/v2/deputados/131805";"SÍLVIO LOPES";"Deputado(a) Estadual";"SP";"";"1961";"1963";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"131805";"https://dadosabertos.camara.leg.br/api/v2/deputados/131805";"SÍLVIO LOPES";"Prefeito(a)";"";"";"1965";"1969";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"131807";"https://dadosabertos.camara.leg.br/api/v2/deputados/131807";"TELÊMACO POMPEI";"Deputado(a) Estadual";"MG";"";"";"";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"131807";"https://dadosabertos.camara.leg.br/api/v2/deputados/131807";"TELÊMACO POMPEI";"Vereador(a)";"";"";"";"";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"131807";"https://dadosabertos.camara.leg.br/api/v2/deputados/131807";"TELÊMACO POMPEI";"Vice-Prefeito(a)";"";"";"";"";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"131808";"https://dadosabertos.camara.leg.br/api/v2/deputados/131808";"TEMISTOCLES TEIXEIRA";"Deputado(a) Estadual";"MA";"";"1958";"1962";"";""
"131808";"https://dadosabertos.camara.leg.br/api/v2/deputados/131808";"TEMISTOCLES TEIXEIRA";"Deputado(a) Estadual";"MA";"";"1962";"1966";"";""
"131810";"https://dadosabertos.camara.leg.br/api/v2/deputados/131810";"ULISSES POTIGUAR";"Deputado(a) Estadual";"RN";"";"";"";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834"
"131810";"https://dadosabertos.camara.leg.br/api/v2/deputados/131810";"ULISSES POTIGUAR";"Vice-Prefeito(a)";"RN";"";"1989";"1992";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790"
"131813";"https://dadosabertos.camara.leg.br/api/v2/deputados/131813";"WALDMIR BELINATI";"Vereador(a)";"";"";"";"";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"131814";"https://dadosabertos.camara.leg.br/api/v2/deputados/131814";"WALTER DE CASTRO";"Vereador(a)";"";"";"";"";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131814";"https://dadosabertos.camara.leg.br/api/v2/deputados/131814";"WALTER DE CASTRO";"Deputado(a) Estadual";"MS";"";"1967";"1971";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131815";"https://dadosabertos.camara.leg.br/api/v2/deputados/131815";"WALTER DE PRÁ";"Deputado(a) Estadual";"ES";"";"";"";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"131815";"https://dadosabertos.camara.leg.br/api/v2/deputados/131815";"WALTER DE PRÁ";"Prefeito(a)";"";"";"";"";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"131815";"https://dadosabertos.camara.leg.br/api/v2/deputados/131815";"WALTER DE PRÁ";"Prefeito(a)";"";"";"";"";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"131817";"https://dadosabertos.camara.leg.br/api/v2/deputados/131817";"WILMAR GUIMARÃES";"Deputado(a) Estadual";"GO";"";"1946";"1958";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"131824";"https://dadosabertos.camara.leg.br/api/v2/deputados/131824";"JOÃO DURVAL";"Vereador(a)";"";"";"1955";"1963";"";""
"131824";"https://dadosabertos.camara.leg.br/api/v2/deputados/131824";"JOÃO DURVAL";"Prefeito(a)";"";"";"1967";"1971";"";""
"131827";"https://dadosabertos.camara.leg.br/api/v2/deputados/131827";"ADAIL VETTORAZZO";"Prefeito(a)";"SP";"";"1969";"1982";"";""
"131827";"https://dadosabertos.camara.leg.br/api/v2/deputados/131827";"ADAIL VETTORAZZO";"Deputado(a) Estadual";"SP";"";"1975";"1982";"";""
"131828";"https://dadosabertos.camara.leg.br/api/v2/deputados/131828";"ADHEMAR GHISI";"Deputado(a) Estadual";"SC";"";"";"";"";""
"131829";"https://dadosabertos.camara.leg.br/api/v2/deputados/131829";"ADHEMAR SANTILLO";"Deputado(a) Estadual";"GO";"";"1971";"1975";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131829";"https://dadosabertos.camara.leg.br/api/v2/deputados/131829";"ADHEMAR SANTILLO";"Prefeito(a)";"GO";"Anápolis";"1997";"2001";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"131831";"https://dadosabertos.camara.leg.br/api/v2/deputados/131831";"AÉCIO CUNHA";"Deputado(a) Estadual";"MG";"";"1955";"1959";"";""
"131831";"https://dadosabertos.camara.leg.br/api/v2/deputados/131831";"AÉCIO CUNHA";"Deputado(a) Estadual";"MG";"";"1959";"1963";"";""
"131832";"https://dadosabertos.camara.leg.br/api/v2/deputados/131832";"AGENOR MARIA";"Vereador(a)";"";"";"1954";"1962";"";""
"131832";"https://dadosabertos.camara.leg.br/api/v2/deputados/131832";"AGENOR MARIA";"Deputado(a) Estadual";"RN";"";"1963";"1967";"";""
"131832";"https://dadosabertos.camara.leg.br/api/v2/deputados/131832";"AGENOR MARIA";"Senador(a)";"RN";"";"1975";"1983";"";""
"131833";"https://dadosabertos.camara.leg.br/api/v2/deputados/131833";"AIRON RIOS";"Deputado(a) Estadual";"PE";"";"1963";"1967";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"131833";"https://dadosabertos.camara.leg.br/api/v2/deputados/131833";"AIRON RIOS";"Deputado(a) Estadual";"PE";"";"1967";"1971";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"131835";"https://dadosabertos.camara.leg.br/api/v2/deputados/131835";"MARCELO GATO";"Vereador(a)";"";"";"";"";"";""
"131836";"https://dadosabertos.camara.leg.br/api/v2/deputados/131836";"ALBINO COIMBRA";"Vereador(a)";"";"";"1975";"1980";"";""
"131836";"https://dadosabertos.camara.leg.br/api/v2/deputados/131836";"ALBINO COIMBRA";"Prefeito(a)";"MS";"";"1979";"1980";"";""
"131837";"https://dadosabertos.camara.leg.br/api/v2/deputados/131837";"ALCIDES FRANCISCATO";"Prefeito(a)";"";"";"";"";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"131837";"https://dadosabertos.camara.leg.br/api/v2/deputados/131837";"ALCIDES FRANCISCATO";"Vice-Prefeito(a)";"";"";"1977";"1980";"";""
"131838";"https://dadosabertos.camara.leg.br/api/v2/deputados/131838";"ALUÍZIO BEZERRA";"Senador(a)";"";"";"1987";"1995";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"131839";"https://dadosabertos.camara.leg.br/api/v2/deputados/131839";"ALTAIR CHAGAS";"Vereador(a)";"";"";"1958";"1962";"";""
"131839";"https://dadosabertos.camara.leg.br/api/v2/deputados/131839";"ALTAIR CHAGAS";"Deputado(a) Estadual";"MG";"";"1963";"1971";"";""
"131840";"https://dadosabertos.camara.leg.br/api/v2/deputados/131840";"ÁLVARO GAUDÊNCIO";"Prefeito(a)";"";"";"1964";"1968";"";""
"131841";"https://dadosabertos.camara.leg.br/api/v2/deputados/131841";"AMADEU GEARA";"Vereador(a)";"PR";"";"1973";"1979";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131843";"https://dadosabertos.camara.leg.br/api/v2/deputados/131843";"FREITAS NETO";"Prefeito(a)";"PI";"";"";"";"";""
"131843";"https://dadosabertos.camara.leg.br/api/v2/deputados/131843";"FREITAS NETO";"Deputado(a) Estadual";"PI";"";"1975";"1983";"";""
"131843";"https://dadosabertos.camara.leg.br/api/v2/deputados/131843";"FREITAS NETO";"Governador(a)";"PI";"";"1991";"1994";"";""
"131843";"https://dadosabertos.camara.leg.br/api/v2/deputados/131843";"FREITAS NETO";"Senador(a)";"PI";"";"1995";"";"";""
"131844";"https://dadosabertos.camara.leg.br/api/v2/deputados/131844";"ANTÔNIO MORAIS";"Vereador(a)";"";"";"1966";"1972";"";""
"131845";"https://dadosabertos.camara.leg.br/api/v2/deputados/131845";"ANTÔNIO FARIAS";"Vereador(a)";"PE";"";"1955";"1959";"";""
"131845";"https://dadosabertos.camara.leg.br/api/v2/deputados/131845";"ANTÔNIO FARIAS";"Deputado(a) Estadual";"PE";"";"1963";"1967";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"131845";"https://dadosabertos.camara.leg.br/api/v2/deputados/131845";"ANTÔNIO FARIAS";"Deputado(a) Estadual";"PE";"";"1967";"1971";"";""
"131845";"https://dadosabertos.camara.leg.br/api/v2/deputados/131845";"ANTÔNIO FARIAS";"Prefeito(a)";"PE";"";"1975";"1979";"";""
"131845";"https://dadosabertos.camara.leg.br/api/v2/deputados/131845";"ANTÔNIO FARIAS";"Senador(a)";"PE";"";"1987";"1995";"PMB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36887"
"131846";"https://dadosabertos.camara.leg.br/api/v2/deputados/131846";"ROSA FLORES";"Prefeito(a)";"RS";"";"";"";"MTR";"https://dadosabertos.camara.leg.br/api/v2/partidos/36775"
"131846";"https://dadosabertos.camara.leg.br/api/v2/deputados/131846";"ROSA FLORES";"Vice-Prefeito(a)";"";"";"";"";"MTR";"https://dadosabertos.camara.leg.br/api/v2/partidos/36775"
"131846";"https://dadosabertos.camara.leg.br/api/v2/deputados/131846";"ROSA FLORES";"Deputado(a) Estadual";"RS";"";"1967";"1971";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131846";"https://dadosabertos.camara.leg.br/api/v2/deputados/131846";"ROSA FLORES";"Deputado(a) Estadual";"RS";"";"1971";"1975";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131849";"https://dadosabertos.camara.leg.br/api/v2/deputados/131849";"ANTONIO GOMES";"Vice-Governador(a)";"PB";"";"";"";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"131849";"https://dadosabertos.camara.leg.br/api/v2/deputados/131849";"ANTONIO GOMES";"Vice-Prefeito(a)";"PB";"";"";"";"";""
"131852";"https://dadosabertos.camara.leg.br/api/v2/deputados/131852";"ANTONIO MAZUREK";"Vereador(a)";"";"";"1969";"1972";"";""
"131853";"https://dadosabertos.camara.leg.br/api/v2/deputados/131853";"ANTONIO AMARAL";"Deputado(a) Estadual";"PA";"";"1965";"1979";"";""
"131855";"https://dadosabertos.camara.leg.br/api/v2/deputados/131855";"BAYMA JUNIOR";"Prefeito(a)";"MA";"Imperatriz";"1973";"1975";"";""
"131857";"https://dadosabertos.camara.leg.br/api/v2/deputados/131857";"ANTÔNIO DIAS";"Deputado(a) Estadual";"";"";"1975";"1979";"";""
"131858";"https://dadosabertos.camara.leg.br/api/v2/deputados/131858";"ARGILANO DARIO";"Deputado(a) Estadual";"ES";"";"1951";"1955";"";""
"131858";"https://dadosabertos.camara.leg.br/api/v2/deputados/131858";"ARGILANO DARIO";"Deputado(a) Estadual";"ES";"";"1956";"1959";"";""
"131860";"https://dadosabertos.camara.leg.br/api/v2/deputados/131860";"ARLINDO PORTO";"Deputado(a) Estadual";"AM";"";"1962";"1964";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845"
"131861";"https://dadosabertos.camara.leg.br/api/v2/deputados/131861";"ARNALDO MACIEL";"Prefeito(a)";"";"";"1951";"1955";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"131861";"https://dadosabertos.camara.leg.br/api/v2/deputados/131861";"ARNALDO MACIEL";"Deputado(a) Estadual";"PE";"";"1955";"1959";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"131861";"https://dadosabertos.camara.leg.br/api/v2/deputados/131861";"ARNALDO MACIEL";"Deputado(a) Estadual";"PE";"";"1959";"1963";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"131861";"https://dadosabertos.camara.leg.br/api/v2/deputados/131861";"ARNALDO MACIEL";"Prefeito(a)";"";"";"1963";"1966";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"131864";"https://dadosabertos.camara.leg.br/api/v2/deputados/131864";"AUGUSTO FRANCO";"Senador(a)";"SE";"";"1971";"1979";"";""
"131864";"https://dadosabertos.camara.leg.br/api/v2/deputados/131864";"AUGUSTO FRANCO";"Governador(a)";"SE";"";"1979";"1982";"";""
"131867";"https://dadosabertos.camara.leg.br/api/v2/deputados/131867";"BENTO PORTO";"Senador(a) Suplente";"";"";"";"";"";""
"131868";"https://dadosabertos.camara.leg.br/api/v2/deputados/131868";"BRASÍLIO CAIADO";"Prefeito(a)";"";"";"1961";"1966";"";""
"131868";"https://dadosabertos.camara.leg.br/api/v2/deputados/131868";"BRASÍLIO CAIADO";"Deputado(a) Estadual";"GO";"";"1967";"1971";"";""
"131869";"https://dadosabertos.camara.leg.br/api/v2/deputados/131869";"CARLOS ALBERTO DE'CARLI";"Senador(a)";"AM";"";"1987";"1995";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"131870";"https://dadosabertos.camara.leg.br/api/v2/deputados/131870";"CARLOS ELOY";"Deputado(a) Estadual";"MG";"";"";"";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"131871";"https://dadosabertos.camara.leg.br/api/v2/deputados/131871";"CARLOS PEÇANHA";"Vice-Prefeito(a)";"RJ";"";"";"";"";""
"131871";"https://dadosabertos.camara.leg.br/api/v2/deputados/131871";"CARLOS PEÇANHA";"Vereador(a)";"RJ";"";"1962";"";"";""
"131871";"https://dadosabertos.camara.leg.br/api/v2/deputados/131871";"CARLOS PEÇANHA";"Prefeito(a)";"RJ";"";"1966";"1967";"";""
"131874";"https://dadosabertos.camara.leg.br/api/v2/deputados/131874";"CASILDO MALDANER";"Vereador(a)";"SC";"Modelo";"1963";"1967";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"131874";"https://dadosabertos.camara.leg.br/api/v2/deputados/131874";"CASILDO MALDANER";"Deputado(a) Estadual";"SC";"";"1974";"1978";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"131874";"https://dadosabertos.camara.leg.br/api/v2/deputados/131874";"CASILDO MALDANER";"Deputado(a) Estadual";"SC";"";"1978";"1983";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"131874";"https://dadosabertos.camara.leg.br/api/v2/deputados/131874";"CASILDO MALDANER";"Vice-Governador(a)";"SC";"";"1987";"1990";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"131874";"https://dadosabertos.camara.leg.br/api/v2/deputados/131874";"CASILDO MALDANER";"Governador(a)";"SC";"";"1990";"1991";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"131874";"https://dadosabertos.camara.leg.br/api/v2/deputados/131874";"CASILDO MALDANER";"Senador(a)";"SC";"";"1995";"2003";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"131874";"https://dadosabertos.camara.leg.br/api/v2/deputados/131874";"CASILDO MALDANER";"Senador(a)";"SC";"";"2008";"2008";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131874";"https://dadosabertos.camara.leg.br/api/v2/deputados/131874";"CASILDO MALDANER";"Senador(a)";"SC";"";"2011";"2015";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131875";"https://dadosabertos.camara.leg.br/api/v2/deputados/131875";"CASSIO GONÇALVES";"Deputado(a) Estadual";"MG";"";"";"";"";""
"131878";"https://dadosabertos.camara.leg.br/api/v2/deputados/131878";"CELSO PEÇANHA";"Prefeito(a)";"RJ";"Bom Jardim";"1941";"1943";"";""
"131878";"https://dadosabertos.camara.leg.br/api/v2/deputados/131878";"CELSO PEÇANHA";"Prefeito(a)";"RJ";"Rio Bonito";"1943";"1950";"";""
"131878";"https://dadosabertos.camara.leg.br/api/v2/deputados/131878";"CELSO PEÇANHA";"Vice-Governador(a)";"RJ";"";"1959";"1961";"";""
"131878";"https://dadosabertos.camara.leg.br/api/v2/deputados/131878";"CELSO PEÇANHA";"Governador(a)";"RJ";"";"1961";"1962";"";""
"131881";"https://dadosabertos.camara.leg.br/api/v2/deputados/131881";"CLEMIR RAMOS";"Vereador(a)";"RJ";"";"";"";"";""
"131883";"https://dadosabertos.camara.leg.br/api/v2/deputados/131883";"DANTE DE OLIVEIRA";"Deputado(a) Estadual";"MT";"";"1979";"1982";"";""
"131884";"https://dadosabertos.camara.leg.br/api/v2/deputados/131884";"DARCILIO AYRES";"Deputado(a) Estadual";"RJ";"";"1971";"1975";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"131887";"https://dadosabertos.camara.leg.br/api/v2/deputados/131887";"DÉLIO DOS SANTOS";"Deputado(a) Estadual";"RJ";"";"";"";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131888";"https://dadosabertos.camara.leg.br/api/v2/deputados/131888";"DELSON SCARANO";"Vereador(a)";"MG";"";"";"";"";""
"131888";"https://dadosabertos.camara.leg.br/api/v2/deputados/131888";"DELSON SCARANO";"Deputado(a) Estadual";"MG";"";"1963";"1967";"";""
"131888";"https://dadosabertos.camara.leg.br/api/v2/deputados/131888";"DELSON SCARANO";"Deputado(a) Estadual";"MG";"";"1967";"1971";"";""
"131889";"https://dadosabertos.camara.leg.br/api/v2/deputados/131889";"DILSON FANCHIN";"Vereador(a)";"PR";"";"";"";"";""
"131890";"https://dadosabertos.camara.leg.br/api/v2/deputados/131890";"DIMAS PERRIN";"Vereador(a)";"";"";"";"1964";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845"
"131891";"https://dadosabertos.camara.leg.br/api/v2/deputados/131891";"DIRCEU CARNEIRO";"Prefeito(a)";"SC";"";"";"";"";""
"131891";"https://dadosabertos.camara.leg.br/api/v2/deputados/131891";"DIRCEU CARNEIRO";"Vice-Prefeito(a)";"SC";"";"";"";"";""
"131891";"https://dadosabertos.camara.leg.br/api/v2/deputados/131891";"DIRCEU CARNEIRO";"Senador(a)";"SC";"";"1987";"1995";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"131892";"https://dadosabertos.camara.leg.br/api/v2/deputados/131892";"DJALMA BESSA";"Deputado(a) Estadual";"BA";"";"1955";"1971";"";""
"131892";"https://dadosabertos.camara.leg.br/api/v2/deputados/131892";"DJALMA BESSA";"Senador(a)";"";"";"1998";"1999";"";""
"131893";"https://dadosabertos.camara.leg.br/api/v2/deputados/131893";"DJALMA BOM";"Vice-Prefeito(a)";"";"";"1989";"1992";"";""
"131893";"https://dadosabertos.camara.leg.br/api/v2/deputados/131893";"DJALMA BOM";"Deputado(a) Estadual";"";"";"1994";"";"";""
"131894";"https://dadosabertos.camara.leg.br/api/v2/deputados/131894";"EDISON GARCIA";"Deputado(a) Estadual";"MT";"";"1959";"1961";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"131895";"https://dadosabertos.camara.leg.br/api/v2/deputados/131895";"EDISON LOBÃO";"Senador(a)";"MA";"";"1987";"1991";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790"
"131895";"https://dadosabertos.camara.leg.br/api/v2/deputados/131895";"EDISON LOBÃO";"Governador(a)";"MA";"";"1991";"1994";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790"
"131895";"https://dadosabertos.camara.leg.br/api/v2/deputados/131895";"EDISON LOBÃO";"Senador(a)";"MA";"";"1995";"2019";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790"
"131897";"https://dadosabertos.camara.leg.br/api/v2/deputados/131897";"EDUARDO GALIL";"Vereador(a)";"RJ";"";"";"1970";"";""
"131897";"https://dadosabertos.camara.leg.br/api/v2/deputados/131897";"EDUARDO GALIL";"Prefeito(a)";"RJ";"";"1989";"1992";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"131897";"https://dadosabertos.camara.leg.br/api/v2/deputados/131897";"EDUARDO GALIL";"Prefeito(a)";"RJ";"";"1997";"2000";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
